GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,COUSUBCC,PLACEA,PLACECC,PLACEDC,TRACTA,TRBL_CTA,BLCK_GRPA,TRBL_BGA,C_CITYA,AIANHHA,RES_ONLYA,TRUSTA,AIANHHCC,AITSCE,TRBL_SUBA,ANRCA,MSA_CMSAA,CMSA,MACCI,PMSAA,NECMAA,NECMACCI,URB_AREAA,UATYPE,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,AREALAND,AREAWATR,NAME,FUNCSTAT,INTPTLAT,INTPLON,LSADC,MACC,UACP,white,black,native,asian,hawaiian,other,multi,white_his,black_his,native_his,asian_his,hawaiian_his,other_his,multi_his
G3601190008602,2000,NY,1,2,New York,36,Westchester,119,,,,,0,008602,008602,,,,,,,,,,,5602,70,N,5600,9999,9,,,,,,,,20006409,1342495,Census Tract 86.02,S,41045751,-73730416,,,,3875,197,4,214,0,15,73,148,21,0,1,0,80,32
G3601190008700,2000,NY,1,2,New York,36,Westchester,119,,,,,0,008700,008700,,,,,,,,,,,5602,70,N,5600,9999,9,,,,,,,,2283618,107628,Census Tract 87,S,41039158,-73746856,,,,4592,19,2,107,1,6,69,405,10,3,0,0,142,24
G3601190008800,2000,NY,1,2,New York,36,Westchester,119,,,,,0,008800,008800,,,,,,,,,,,5602,70,N,5600,9999,9,,,,,,,,445305,0,Census Tract 88,S,41034134,-73758594,,,,1638,756,6,271,0,24,112,592,22,17,0,0,544,65
G3601190008901,2000,NY,1,2,New York,36,Westchester,119,,,,,0,008901,008901,,,,,,,,,,,5602,70,N,5600,9999,9,,,,,,,,1080729,0,Census Tract 89.01,S,41044718,-73765492,,,,3615,418,11,379,1,24,109,448,19,8,4,0,409,60
G3601190008902,2000,NY,1,2,New York,36,Westchester,119,,,,,0,008902,008902,,,,,,,,,,,5602,70,N,5600,9999,9,,,,,,,,3400276,224567,Census Tract 89.02,S,41046825,-73757031,,,,1646,798,2,190,1,14,73,327,13,3,4,0,276,69
G3601190009000,2000,NY,1,2,New York,36,Westchester,119,,,,,0,009000,009000,,,,,,,,,,,5602,70,N,5600,9999,9,,,,,,,,1276837,11532,Census Tract 90,S,41043830,-73772740,,,,1533,657,4,205,0,12,60,290,18,6,0,0,543,54
G3601190009100,2000,NY,1,2,New York,36,Westchester,119,,,,,0,009100,009100,,,,,,,,,,,5602,70,N,5600,9999,9,,,,,,,,1115915,0,Census Tract 91,S,41031635,-73783409,,,,1857,993,7,201,2,11,142,1080,63,28,2,7,915,223
G3601190009200,2000,NY,1,2,New York,36,Westchester,119,,,,,0,009200,009200,,,,,,,,,,,5602,70,N,5600,9999,9,,,,,,,,1274973,0,Census Tract 92,S,41022601,-73776303,,,,1958,1289,11,152,5,35,191,1343,46,18,2,6,1109,265
G3601190009300,2000,NY,1,2,New York,36,Westchester,119,,,,,0,009300,009300,,,,,,,,,,,5602,70,N,5600,9999,9,,,,,,,,567761,0,Census Tract 93,S,41029524,-73770425,,,,691,1305,3,142,4,11,73,246,55,11,1,0,267,72
G3601190009400,2000,NY,1,2,New York,36,Westchester,119,,,,,0,009400,009400,,,,,,,,,,,5602,70,N,5600,9999,9,,,,,,,,673460,0,Census Tract 94,S,41027770,-73761576,,,,1096,641,4,121,0,13,67,494,33,7,1,0,640,95
G3601190009500,2000,NY,1,2,New York,36,Westchester,119,,,,,0,009500,009500,,,,,,,,,,,5602,70,N,5600,9999,9,,,,,,,,649057,0,Census Tract 95,S,41022782,-73764912,,,,2362,788,13,207,5,41,94,493,22,5,0,0,404,65
G3601190009600,2000,NY,1,2,New York,36,Westchester,119,,,,,0,009600,009600,,,,,,,,,,,5602,70,N,5600,9999,9,,,,,,,,2183916,0,Census Tract 96,S,41014275,-73766072,,,,3817,146,1,113,1,20,29,142,8,5,0,4,106,19
G3601190009701,2000,NY,1,2,New York,36,Westchester,119,,,,,0,009701,009701,,,,,,,,,,,5602,70,N,5600,9999,9,,,,,,,,2375968,0,Census Tract 97.01,S,41001886,-73756844,,,,2576,70,5,95,0,7,20,79,3,0,1,1,20,11
